,speed
1865,12.66325
1866,55.393055
1867,77.5194
1868,45.24722
1869,61.3505
1870,106.12423
1871,2.4360266
1872,116.65249
1873,27.166115
1874,69.010414
1875,59.57596
1876,106.60226
1877,69.78077
1878,74.03712
1879,112.97784
1880,63.28844
1881,115.11482
1882,128.56476
1883,117.56411
1884,117.16613
1885,131.74316
1886,87.39633
1887,16.760008
1888,45.088024
1889,116.29903
1890,7.1725183
1891,40.842495
1892,68.23623
1893,140.81245
1894,81.42112
1895,73.37341
1896,73.39402
1897,88.230286
1898,68.14607
1899,29.30797
1900,81.66554
1901,103.0329
1902,65.791145
1903,106.4397
1904,60.404682
1905,47.76398
1906,70.27273
1907,67.43285
1908,126.80197
1909,50.54049
1910,17.920216
1911,52.12414
1912,94.8222
1913,132.80669
1914,130.17555
1915,142.66148
1916,57.455048
1917,36.045406
1918,-5.5109587
1919,135.16142
1920,72.13697
1921,119.989655
1922,7.906893
1923,45.749466
1924,122.52339
1925,85.94078
1926,8.72787
1927,86.579155
1928,48.288628
1929,87.45661
1930,55.88663
1931,46.89692
1932,115.89736
1933,30.862526
1934,37.592712
1935,29.700842
1936,75.4069
1937,59.847137
1938,9.691445
1939,114.73853
1940,26.665825
1941,80.200165
1942,66.84365
1943,111.34844
1944,77.88138
1945,124.008484
1946,36.56439
1947,85.75315
1948,50.35057
1949,51.342335
1950,5.0343246
1951,140.07108
1952,36.30479
1953,82.94139
1954,52.84214
1955,33.335003
1956,133.00223
1957,84.416
1958,125.48976
1959,27.849655
1960,98.32239
1961,36.339767
1962,75.25691
1963,-5.6271567
1964,20.485067
1965,67.45984
1966,88.76256
1967,125.707275
1968,98.006874
1969,92.93814
1970,128.72705
1971,12.646859
1972,40.5181
1973,123.78792
1974,47.86128
1975,130.92857
1976,48.744488
1977,66.91317
1978,125.13421
1979,4.231353
1980,14.802429
1981,127.53244
1982,22.7611
1983,14.985534
1984,13.354329
1985,1.5904213
1986,80.35085
1987,123.247925
1988,74.35379
1989,150.32372
1990,127.71522
1991,98.846245
1992,36.597294
1993,123.44842
1994,24.6057
1995,44.819996
1996,29.988699
1997,57.25156
1998,40.50493
1999,82.770996
2000,76.15914
2001,25.128845
2002,96.65084
2003,4.0531125
2004,58.56618
2005,85.56206
2006,118.88627
2007,135.27153
2008,119.275894
2009,26.84465
2010,148.64136
2011,62.82652
2012,142.39554
2013,19.320572
2014,53.52719
2015,32.678417
2016,25.70558
2017,44.165245
2018,97.9673
2019,11.17995
2020,129.50563
2021,14.917877
2022,41.337654
2023,132.77339
2024,147.6181
2025,8.563936
2026,71.09898
2027,119.24297
2028,34.96508
2029,146.50206
2030,7.883378
2031,115.3106
2032,136.63873
2033,58.353233
2034,128.67201
2035,44.447834
2036,25.48119
2037,155.03339
2038,114.920784
2039,12.091529
2040,126.939835
2041,29.35945
2042,26.933891
2043,44.03903
2044,121.43654
2045,11.672435
2046,54.38168
2047,129.88191
2048,37.195183
2049,98.41497
2050,41.20664
2051,111.61458
2052,128.45224
2053,80.009544
2054,8.254068
2055,83.02005
2056,21.993444
2057,133.20387
2058,39.696114
2059,102.84282
2060,109.518776
2061,100.7455
2062,55.546276
2063,109.79355
2064,128.80986
2065,123.11343
2066,52.31583
2067,121.83848
2068,13.925705
2069,57.46636
2070,58.27841
2071,31.853586
2072,93.18553
2073,-1.4694085
2074,19.238266
2075,28.101786
2076,148.45558
2077,36.28393
2078,104.812256
2079,63.865635
2080,69.89256
2081,138.88203
2082,48.11805
2083,60.46075
2084,55.532433
2085,94.21937
2086,61.397194
2087,93.977516
2088,46.34574
2089,146.87096
2090,92.91556
2091,96.559616
2092,86.59283
2093,16.580647
2094,121.58133
2095,54.774162
2096,71.809204
2097,150.72484
2098,109.14031
2099,111.29326
2100,84.27648
2101,13.216299
2102,91.79733
2103,154.2278
2104,16.361599
2105,29.991705
2106,80.067955
2107,109.962975
2108,51.65869
2109,46.400593
2110,75.55211
2111,93.43201
2112,89.04295
2113,40.10784
2114,150.62566
2115,77.01961
2116,73.83044
2117,65.43312
2118,14.033846
2119,14.275775
2120,20.271614
2121,28.575542
2122,73.04786
2123,61.61945
2124,141.16928
2125,145.27632
2126,29.17454
2127,3.5841513
2128,3.0470881
2129,119.51937
2130,68.93432
2131,63.019405
2132,114.062256
2133,20.586582
2134,31.855242
2135,33.15387
2136,65.38787
2137,128.93893
2138,10.76991
2139,82.90215
2140,2.0297523
2141,92.65356
2142,135.65839
2143,33.69649
2144,141.20308
2145,53.269226
2146,148.78265
2147,53.274563
2148,107.39678
2149,0.62622994
2150,84.3176
2151,103.85687
2152,119.80927
2153,72.49945
2154,123.3813
2155,108.18519
2156,33.94245
2157,48.633442
2158,72.127556
2159,68.330414
2160,133.3833
2161,115.13522
2162,57.69093
2163,20.052584
2164,45.42609
2165,80.37676
2166,113.46565
2167,65.51204
2168,95.842964
2169,53.284924
2170,101.36855
2171,142.48106
2172,56.79121
2173,102.69463
2174,60.90797
2175,121.68565
2176,8.017089
2177,134.68295
2178,105.10765
2179,119.84698
2180,15.371862
2181,3.959952
2182,46.01801
2183,90.44266
2184,125.640854
2185,64.37942
2186,100.96938
2187,134.21815
2188,12.919767
2189,6.6528525
2190,114.61621
2191,122.41303
2192,27.89897
2193,58.165924
2194,40.605904
2195,26.665136
2196,103.29814
2197,12.169057
2198,93.46883
2199,47.542908
2200,87.88137
2201,117.18664
2202,17.447155
2203,15.465866
2204,8.28537
2205,42.376053
2206,39.03504
2207,86.30716
2208,106.76119
2209,122.27166
2210,23.865503
2211,28.703186
2212,88.27886
2213,143.7199
2214,117.746185
2215,34.287178
2216,9.004537
2217,95.55833
2218,81.04255
2219,29.052372
2220,76.6136
2221,52.81679
2222,117.38709
2223,56.266083
2224,38.787334
2225,74.76065
2226,78.21938
2227,85.73324
2228,135.84729
2229,88.14196
2230,109.24713
2231,108.36208
2232,26.319319
2233,19.535248
2234,128.26057
2235,-0.43114746
2236,65.51638
2237,23.907238
2238,21.691607
2239,25.996014
2240,110.724304
2241,80.26566
2242,126.28693
2243,97.613976
2244,63.078766
2245,4.2741365
2246,50.6004
2247,47.12954
2248,6.465868
2249,22.16782
2250,139.46938
2251,85.85136
2252,27.027126
2253,108.16778
2254,76.83387
2255,132.16112
2256,35.048462
2257,31.37767
2258,131.30917
2259,62.860126
2260,64.28772
2261,78.498825
2262,15.230199
2263,14.2788515
2264,33.419487
2265,25.021254
2266,74.46086
2267,18.066341
2268,106.228065
2269,118.24209
2270,6.022079
2271,92.16399
2272,141.61137
2273,36.49551
2274,39.387638
2275,102.35629
2276,128.6275
2277,104.18965
2278,25.428059
2279,10.200504
2280,86.07776
2281,63.480957
2282,40.65777
2283,31.960588
2284,75.47641
2285,17.742628
2286,78.70509
2287,75.839485
2288,27.96693
2289,67.74797
2290,45.625797
2291,75.98674
2292,67.751175
2293,10.510295
2294,113.55456
2295,41.17487
2296,49.900166
2297,64.825554
2298,78.15895
2299,101.42946
2300,4.0887747
2301,79.37749
2302,131.03375
2303,53.603634
2304,103.99548
2305,72.61861
2306,22.389793
2307,4.721567
2308,104.51651
2309,12.8356285
2310,24.773893
2311,31.261768
2312,108.12721
2313,89.6141
2314,129.18858
2315,95.90133
2316,13.106962
2317,138.90764
2318,60.774227
2319,71.34548
2320,41.797527
2321,13.566556
2322,34.30788
2323,137.97954
2324,133.89638
2325,117.18575
2326,51.66417
2327,13.861374
2328,115.48393
2329,140.13455
2330,128.5761
2331,108.35036
2332,128.07213
2333,141.23291
2334,119.74887
2335,116.48361
2336,75.75597
2337,45.12501
2338,141.9555
2339,29.775574
2340,103.52368
2341,42.767742
2342,134.40279
2343,54.368637
2344,136.53813
2345,25.927307
2346,75.38642
2347,113.14089
2348,127.88112
2349,21.575655
2350,118.24885
2351,125.85347
2352,52.331985
2353,40.90099
2354,77.67842
2355,84.88067
2356,103.15601
2357,53.81852
2358,79.11895
2359,52.246403
2360,18.438705
2361,86.839874
2362,5.589188
2363,61.277584
2364,68.38161
2365,14.149796
2366,133.22345
2367,57.07856
2368,68.85702
2369,94.62296
2370,3.664165
2371,-1.3942212
2372,32.01068
2373,83.894295
2374,101.46557
2375,152.44225
2376,109.99234
2377,113.23244
2378,89.50291
2379,81.21481
2380,34.35603
2381,143.20464
2382,20.621197
2383,60.021103
2384,66.31637
2385,35.89523
2386,127.39471
2387,85.82943
2388,117.1541
2389,1.2467333
2390,36.311993
2391,64.10845
2392,79.67973
2393,103.24421
2394,13.788518
2395,132.73434
2396,93.90876
2397,85.59345
2398,106.12706
2399,78.54901
2400,89.60212
2401,138.21042
2402,103.55478
2403,64.17625
2404,70.99752
2405,94.275925
2406,37.122135
2407,65.05326
2408,44.851494
2409,94.7534
2410,87.392685
2411,122.53229
2412,12.717197
2413,136.13388
2414,55.72996
2415,23.175322
2416,93.99338
2417,83.54451
2418,75.63122
2419,53.230022
2420,57.78585
2421,55.789062
2422,12.566299
2423,27.965809
2424,44.76748
2425,27.97981
2426,22.859566
2427,44.294647
2428,116.4749
2429,3.2241876
2430,10.249848
2431,9.958829
2432,42.11214
2433,142.2743
2434,145.63994
2435,73.09334
2436,69.46556
2437,3.2996366
2438,28.768494
2439,35.016582
2440,137.77042
2441,64.217384
2442,9.607903
2443,21.983885
2444,111.99472
2445,149.0261
2446,104.47262
2447,33.260525
2448,107.541275
2449,108.4153
2450,13.611399
2451,85.927864
2452,73.44924
2453,88.98335
2454,10.753669
2455,98.2746
2456,34.410072
2457,117.83923
2458,111.41917
2459,120.96184
2460,139.53775
2461,80.67179
2462,124.47325
2463,131.89166
2464,42.412014
2465,154.63693
2466,15.353836
2467,64.96059
2468,77.54204
2469,51.30763
2470,131.32564
2471,49.59678
2472,16.22908
2473,97.94461
2474,129.79652
2475,44.594692
2476,90.28839
2477,50.85633
2478,4.544625
2479,114.979774
2480,128.87761
2481,79.75712
2482,29.10896
2483,102.40238
2484,67.70021
2485,114.95348
2486,121.08175
2487,37.916645
2488,65.85461
2489,11.137028
2490,101.69057
2491,129.89299
2492,126.354454
2493,85.83189
2494,18.46513
2495,97.15971
2496,52.235737
2497,118.830826
2498,91.396034
2499,65.254196
2500,14.2049885
2501,19.931921
2502,91.53921
2503,63.896698
2504,144.07506
2505,124.26738
2506,35.10641
2507,9.746503
2508,112.14619
2509,16.504198
2510,40.764877
2511,32.16797
2512,79.82681
2513,59.036118
2514,14.4293375
2515,55.81403
2516,99.87097
2517,45.071342
2518,25.914028
2519,127.016045
2520,44.680622
2521,53.025417
2522,16.125257
2523,138.94403
2524,69.978134
2525,97.712105
2526,104.38348
2527,81.896996
2528,122.22005
2529,94.74119
2530,97.75684
2531,121.0064
2532,93.961685
2533,51.48707
2534,137.70473
2535,129.82983
2536,90.83519
2537,8.827952
2538,84.08443
2539,83.92608
2540,135.2065
2541,146.20485
2542,4.8146253
2543,116.9241
2544,136.22444
2545,34.419014
2546,132.62112
2547,89.678246
2548,81.58555
2549,98.22062
2550,11.667771
2551,50.413307
2552,96.79686
2553,35.53186
2554,76.81913
2555,140.04251
2556,23.934147
2557,80.56222
2558,76.75307
2559,123.241714
2560,78.848366
2561,27.12763
2562,93.81798
2563,41.85094
2564,134.19344
2565,145.362
2566,29.81171
2567,147.20079
2568,24.135908
2569,34.9382
2570,26.711426
2571,9.99821
2572,86.611595
2573,68.415695
2574,85.64028
2575,20.79535
2576,92.159744
2577,36.75412
2578,25.888239
2579,102.01575
2580,62.42171
2581,35.24063
2582,153.58727
2583,70.07284
2584,7.749239
2585,97.464745
2586,118.302895
2587,124.203865
2588,82.03928
2589,27.99704
2590,19.263918
2591,14.2096615
2592,26.436222
2593,26.557535
2594,24.91336
2595,12.696439
2596,56.793602
2597,38.9613
2598,121.38291
2599,48.35672
2600,75.970474
2601,62.636223
2602,23.379082
2603,17.73383
2604,98.982
2605,4.2538342
2606,17.897497
2607,26.568293
2608,72.71216
2609,66.070656
2610,98.39239
2611,83.09845
2612,130.11597
2613,3.794166
2614,129.40631
2615,93.83274
2616,141.42188
2617,68.793396
2618,1.8673911
2619,49.92159
2620,76.144295
2621,33.369686
2622,12.130659
2623,87.24203
2624,106.97906
2625,125.70844
2626,80.707375
2627,117.2195
2628,56.272076
2629,42.67217
2630,129.57495
2631,84.99133
2632,15.78066
2633,50.26225
2634,114.925735
2635,58.73634
2636,136.37695
2637,87.07126
2638,116.59206
2639,63.36095
2640,49.28995
2641,74.8656
2642,42.789696
2643,16.476217
2644,56.770023
2645,96.123726
2646,62.908485
2647,66.51429
2648,11.889554
2649,33.61281
2650,58.42293
2651,83.96921
2652,101.42461
2653,8.290408
2654,76.880684
2655,33.57771
2656,138.16951
2657,86.0688
2658,36.913456
2659,77.10282
2660,69.61776
2661,22.231644
2662,38.61073
2663,37.480747
2664,41.14141
2665,2.793685
2666,82.29847
2667,60.811653
2668,113.552185
2669,107.32494
2670,10.621434
2671,40.545948
2672,21.879389
2673,90.61817
2674,61.406273
2675,74.00126
2676,43.708214
2677,101.87181
2678,97.270805
2679,2.6838
2680,68.9212
2681,14.885689
2682,38.806076
2683,61.383568
2684,134.54251
2685,135.69691
2686,77.75747
2687,32.43552
2688,3.8870249
2689,38.814644
2690,23.840282
2691,66.21719
2692,142.95123
2693,79.78481
2694,95.13701
2695,111.59365
2696,65.70318
2697,152.04692
2698,3.7409456
2699,90.20044
2700,7.024478
2701,23.974386
2702,132.90517
2703,-3.3594573
2704,104.22277
2705,83.65044
2706,29.438965
2707,79.993256
2708,53.088097
2709,11.677826
2710,72.18046
2711,94.881935
2712,55.760983
2713,120.25646
2714,123.101456
2715,92.97538
2716,21.66797
2717,49.508938
2718,97.82349
2719,85.55714
2720,13.592929
2721,15.859172
2722,17.539038
2723,91.07373
2724,64.42928
2725,73.06178
2726,28.359941
2727,12.358527
2728,11.90384
2729,94.26267
2730,78.208664
2731,47.28286
2732,94.587135
2733,117.590164
2734,71.458115
2735,102.14282
2736,63.08399
2737,16.653898
2738,38.78271
2739,122.6437
2740,35.069782
2741,48.407326
2742,35.379284
2743,9.245752
2744,30.581936
2745,14.227837
2746,126.75716
2747,78.86762
2748,60.216908
2749,67.81171
2750,91.66466
2751,134.35294
2752,123.207
2753,99.38921
2754,111.61683
2755,70.07608
2756,124.00719
2757,102.16793
2758,83.7455
2759,110.9054
2760,38.51919
2761,56.600822
2762,21.562637
2763,34.128788
2764,120.76807
2765,71.91496
2766,50.33632
2767,77.47745
2768,92.37426
2769,85.86387
2770,74.23199
2771,133.57716
2772,69.399574
2773,70.49019
2774,23.306732
2775,54.37453
2776,13.151574
2777,92.69537
2778,143.09804
2779,16.585905
2780,147.89615
2781,109.30605
2782,59.046806
2783,14.372988
2784,17.802143
2785,98.951965
2786,158.9832
2787,57.495415
2788,23.181835
2789,13.598866
2790,124.603165
2791,56.242275
2792,144.81903
2793,10.09715
2794,127.48216
2795,28.062233
2796,140.93474
2797,48.215504
2798,139.71898
2799,120.60484
2800,124.80426
2801,98.91718
2802,63.211765
2803,5.9046645
2804,114.54201
2805,27.615913
2806,37.078987
2807,146.4992
2808,103.23036
2809,9.336067
2810,24.087523
2811,107.332146
2812,110.8616
2813,22.642044
2814,125.541725
2815,45.468258
2816,79.52574
2817,124.805534
2818,14.235199
2819,3.9754896
2820,129.54396
2821,32.497993
2822,45.202347
2823,131.10068
2824,13.4296
2825,62.61963
2826,13.940185
2827,79.37433
2828,31.879324
2829,-3.4947102
2830,44.176434
2831,139.63503
2832,112.62266
2833,123.06063
2834,87.61774
2835,122.71916
2836,16.794424
2837,10.066849
2838,51.1721
2839,92.51126
2840,57.579666
2841,79.8922
2842,39.89389
2843,130.54468
2844,46.891624
2845,127.413284
2846,80.568695
2847,146.20668
2848,11.382536
2849,55.68052
2850,92.84349
2851,109.924446
2852,19.01603
2853,80.892204
2854,142.39143
2855,4.254256
2856,53.799095
2857,64.52774
2858,6.3529344
2859,72.42794
2860,60.994843
2861,64.86933
2862,101.5991
2863,118.270096
2864,127.33532
2865,89.60165
2866,7.014733
2867,13.391743
2868,99.07275
2869,37.001274
2870,43.370968
2871,136.70331
2872,147.49185
2873,110.94383
2874,100.662346
2875,19.053019
2876,102.56168
2877,92.29369
2878,77.59771
2879,24.495329
2880,60.34585
2881,86.9655
2882,46.25682
2883,133.20566
2884,145.01843
2885,65.28868
2886,144.44318
2887,19.952137
2888,18.563837
2889,48.46801
2890,120.32381
2891,106.57072
2892,89.66204
2893,49.479645
2894,34.00102
2895,108.448555
2896,133.994
2897,4.8628697
2898,88.05647
2899,81.41879
2900,114.990974
2901,17.666693
2902,6.9381757
2903,62.678467
2904,45.90793
2905,25.451466
2906,112.77043
2907,100.43992
2908,54.244514
2909,114.285576
2910,15.049363
2911,108.89404
2912,129.04167
2913,44.788536
2914,12.010983
2915,84.750656
2916,116.64156
2917,97.5502
2918,143.45026
2919,18.97488
2920,122.19235
2921,35.19221
2922,24.966108
2923,14.956711
2924,121.191864
2925,81.863075
2926,71.06581
2927,123.59154
2928,67.20048
2929,53.825546
2930,6.160859
2931,51.049435
2932,10.537493
2933,69.305916
2934,22.700682
2935,30.704775
2936,52.207172
2937,63.04924
2938,112.0844
2939,103.167
2940,48.52281
2941,122.86932
2942,140.71796
2943,71.35333
2944,123.11906
2945,120.44778
2946,97.47303
2947,103.87663
2948,134.54259
2949,139.63492
2950,136.12767
2951,92.466705
2952,49.030785
2953,136.09729
2954,82.172615
2955,93.44492
2956,99.062
2957,70.99832
2958,68.08388
2959,48.950497
2960,7.7694964
2961,49.62506
2962,77.68008
2963,119.96365
2964,57.209892
2965,118.35573
2966,52.18411
2967,8.994846
2968,48.565735
2969,16.154476
2970,106.802246
2971,83.250336
2972,33.70498
2973,102.11304
2974,75.44049
2975,38.48057
2976,121.993706
2977,82.42596
2978,1.4413816
2979,67.65177
2980,55.309574
2981,116.395226
2982,77.69393
2983,13.457529
2984,91.86767
2985,132.18896
2986,105.95076
2987,132.04956
2988,68.1276
2989,65.24693
2990,138.37537
2991,76.01461
2992,114.13015
2993,119.728485
2994,63.792355
2995,142.46617
2996,84.73978
2997,126.34143
2998,148.77635
2999,16.222734
3000,9.411317
3001,111.38875
3002,16.177896
3003,44.610878
3004,58.05843
3005,23.606085
3006,123.6009
3007,107.169945
3008,80.81136
3009,0.75434697
3010,67.68675
3011,0.9922559
3012,139.23448
3013,2.7308908
3014,121.7053
3015,89.181694
3016,8.848989
3017,75.80176
3018,109.564926
3019,32.471542
3020,121.34743
3021,134.27843
3022,132.76291
3023,12.968723
3024,114.78613
3025,90.724525
3026,116.47338
3027,1.6857101
3028,2.8010073
3029,54.017025
3030,92.888115
3031,68.90707
3032,32.90305
3033,67.239395
3034,50.989746
3035,39.454895
3036,55.273544
3037,120.64739
3038,55.149017
3039,142.83391
3040,98.98187
3041,130.5386
3042,78.77999
3043,54.949776
3044,93.08859
3045,8.56573
3046,1.3451203
3047,14.753337
3048,77.249794
3049,66.81927
3050,119.97427
3051,44.319267
3052,16.644402
3053,41.01922
3054,123.32756
3055,106.1063
3056,65.327576
3057,131.60724
3058,53.96481
3059,109.13091
3060,143.05585
3061,144.87122
3062,41.271122
3063,112.35524
3064,82.96323
3065,38.30428
3066,146.3745
3067,84.01784
3068,103.34298
3069,82.41188
3070,4.6093507
3071,37.996098
3072,120.622
3073,13.900726
3074,24.047516
3075,54.437412
3076,57.30404
3077,19.626617
3078,125.27227
3079,49.23107
3080,131.72287
3081,37.601223
3082,17.301903
3083,37.67438
3084,11.728368
3085,111.42138
3086,8.104335
3087,111.24786
3088,156.07616
3089,132.57315
3090,5.660517
3091,47.34871
3092,120.716385
3093,97.30459
3094,95.37053
3095,43.609097
3096,138.36449
3097,32.673508
3098,7.8980045
3099,110.06591
3100,142.11816
3101,37.18811
3102,128.91132
3103,75.17995
3104,50.80809
3105,86.951935
3106,153.52165
3107,84.930115
3108,37.622585
3109,34.721844
3110,74.29906
3111,143.21423
3112,106.72372
3113,133.31258
3114,84.55186
3115,5.263412
3116,24.310791
3117,101.113106
3118,124.38572
3119,20.127958
3120,20.164389
3121,11.824126
3122,33.30934
3123,24.322964
3124,69.63753
3125,105.216034
3126,84.22535
3127,16.851978
3128,70.257126
3129,24.465551
3130,51.241394
3131,119.59856
3132,41.410194
3133,37.42732
3134,117.42185
3135,126.13533
3136,125.99164
3137,7.30318
3138,31.939035
3139,7.680541
3140,52.148277
3141,57.958836
3142,104.370766
3143,92.30823
3144,55.036255
3145,96.87868
3146,2.847421
3147,54.124306
